"ID","TARGET","glm"
3145,0,2.22044604925031e-16
62125,0,1
42761,0,2.22044604925031e-16
39821,0,2.22044604925031e-16
21027,0,2.22044604925031e-16
62169,0,2.22044604925031e-16
17008,0,2.22044604925031e-16
132110,0,2.22044604925031e-16
5468,0,2.22044604925031e-16
27766,0,2.22044604925031e-16
126604,0,2.22044604925031e-16
27835,0,2.22044604925031e-16
58219,0,2.22044604925031e-16
148520,0,2.22044604925031e-16
69996,0,2.22044604925031e-16
109589,0,2.22044604925031e-16
5652,0,2.22044604925031e-16
51269,0,2.22044604925031e-16
40302,0,2.22044604925031e-16
130008,0,2.22044604925031e-16
71950,0,1
27720,0,2.22044604925031e-16
5136,0,2.22044604925031e-16
82750,0,2.22044604925031e-16
147880,0,2.22044604925031e-16
74913,0,2.22044604925031e-16
73771,0,2.22044604925031e-16
58840,0,2.22044604925031e-16
34803,0,2.22044604925031e-16
23921,0,2.22044604925031e-16
40970,0,2.22044604925031e-16
125568,0,2.22044604925031e-16
62898,0,2.22044604925031e-16
35926,0,2.22044604925031e-16
2480,0,2.22044604925031e-16
52138,0,2.22044604925031e-16
101365,0,2.22044604925031e-16
87390,0,2.22044604925031e-16
41678,0,2.22044604925031e-16
145775,0,2.22044604925031e-16
77634,0,2.22044604925031e-16
22549,0,2.22044604925031e-16
78608,0,2.22044604925031e-16
89806,0,2.22044604925031e-16
127248,0,1
20409,0,2.22044604925031e-16
128520,0,2.22044604925031e-16
39244,0,2.22044604925031e-16
14602,0,2.22044604925031e-16
124749,0,2.22044604925031e-16
55807,0,2.22044604925031e-16
11139,0,2.22044604925031e-16
78801,0,2.22044604925031e-16
142222,0,2.22044604925031e-16
25649,0,2.22044604925031e-16
89887,0,2.22044604925031e-16
71560,0,2.22044604925031e-16
77593,0,2.22044604925031e-16
69197,0,2.22044604925031e-16
56689,0,2.22044604925031e-16
68803,0,2.22044604925031e-16
115509,0,2.22044604925031e-16
43326,0,2.22044604925031e-16
96794,1,2.22044604925031e-16
52620,0,2.22044604925031e-16
63628,0,2.22044604925031e-16
87907,0,2.22044604925031e-16
40353,0,2.22044604925031e-16
78834,0,2.22044604925031e-16
107040,0,2.22044604925031e-16
126672,0,2.22044604925031e-16
129834,0,2.22044604925031e-16
122345,0,2.22044604925031e-16
70663,0,2.22044604925031e-16
75595,0,2.22044604925031e-16
96574,0,2.22044604925031e-16
115497,0,1
39256,0,2.22044604925031e-16
37547,0,2.22044604925031e-16
32973,0,2.22044604925031e-16
17499,0,2.22044604925031e-16
65623,0,2.22044604925031e-16
149014,0,2.22044604925031e-16
124123,0,2.22044604925031e-16
20091,0,2.22044604925031e-16
46188,0,2.22044604925031e-16
24356,0,2.22044604925031e-16
35952,0,2.22044604925031e-16
41966,0,2.22044604925031e-16
127598,0,2.22044604925031e-16
141056,0,2.22044604925031e-16
125164,0,2.22044604925031e-16
15823,0,2.22044604925031e-16
21396,0,2.22044604925031e-16
30987,0,2.22044604925031e-16
61953,0,2.22044604925031e-16
29109,0,2.22044604925031e-16
119879,0,2.22044604925031e-16
151806,0,2.22044604925031e-16
104232,0,2.22044604925031e-16
114980,0,2.22044604925031e-16
40949,0,2.22044604925031e-16
137812,0,2.22044604925031e-16
149337,0,2.22044604925031e-16
81127,0,2.22044604925031e-16
122165,0,2.22044604925031e-16
106662,0,2.22044604925031e-16
150393,0,2.22044604925031e-16
93715,0,2.22044604925031e-16
93830,0,2.22044604925031e-16
75947,0,2.22044604925031e-16
37867,0,2.22044604925031e-16
107868,0,2.22044604925031e-16
63428,0,2.22044604925031e-16
125392,1,1
121403,0,1
66918,0,2.22044604925031e-16
118211,0,2.22044604925031e-16
55068,0,1
121316,0,1
102397,0,2.22044604925031e-16
25371,0,2.22044604925031e-16
2143,0,2.22044604925031e-16
81124,0,2.22044604925031e-16
141885,0,2.22044604925031e-16
8280,0,2.22044604925031e-16
121223,0,2.22044604925031e-16
93222,0,2.22044604925031e-16
116783,0,2.22044604925031e-16
104394,0,2.22044604925031e-16
23349,0,2.22044604925031e-16
79510,0,2.22044604925031e-16
89029,0,2.22044604925031e-16
19138,0,2.22044604925031e-16
16048,0,1
63016,0,2.22044604925031e-16
91646,0,1
105380,0,2.22044604925031e-16
48558,0,2.22044604925031e-16
95285,0,1
5210,1,2.22044604925031e-16
75312,0,2.22044604925031e-16
113885,0,2.22044604925031e-16
21344,0,2.22044604925031e-16
132468,0,2.22044604925031e-16
103818,0,2.22044604925031e-16
109982,0,1
25605,0,2.22044604925031e-16
1880,0,1
132487,0,2.22044604925031e-16
62634,0,2.22044604925031e-16
127177,0,2.22044604925031e-16
9143,0,2.22044604925031e-16
55662,1,2.22044604925031e-16
59792,0,2.22044604925031e-16
72897,0,2.22044604925031e-16
96553,0,2.22044604925031e-16
150150,0,2.22044604925031e-16
79891,0,2.22044604925031e-16
147720,0,2.22044604925031e-16
4840,0,2.22044604925031e-16
121801,0,2.22044604925031e-16
145763,0,2.22044604925031e-16
85023,0,2.22044604925031e-16
115681,0,2.22044604925031e-16
78940,0,1
74567,0,2.22044604925031e-16
8320,0,2.22044604925031e-16
118760,0,2.22044604925031e-16
85574,0,2.22044604925031e-16
25013,0,2.22044604925031e-16
1184,0,2.22044604925031e-16
116708,0,2.22044604925031e-16
6354,0,1
97123,0,1
46017,1,2.22044604925031e-16
83918,0,2.22044604925031e-16
108651,0,2.22044604925031e-16
89990,0,2.22044604925031e-16
12013,0,1
140052,0,2.22044604925031e-16
52592,0,2.22044604925031e-16
32712,0,2.22044604925031e-16
119235,0,2.22044604925031e-16
23912,0,2.22044604925031e-16
104451,0,2.22044604925031e-16
65507,0,2.22044604925031e-16
102090,0,2.22044604925031e-16
135673,0,2.22044604925031e-16
96709,0,2.22044604925031e-16
111847,0,2.22044604925031e-16
8943,0,2.22044604925031e-16
65602,0,2.22044604925031e-16
142775,0,2.22044604925031e-16
94453,0,2.22044604925031e-16
53796,0,2.22044604925031e-16
39969,0,2.22044604925031e-16
44212,0,1
126817,0,2.22044604925031e-16
72012,0,2.22044604925031e-16
28334,1,1
86528,0,2.22044604925031e-16
27781,0,2.22044604925031e-16
63385,1,2.22044604925031e-16
19960,0,2.22044604925031e-16
139895,0,2.22044604925031e-16
51624,0,2.22044604925031e-16
80009,0,2.22044604925031e-16
121265,0,2.22044604925031e-16
81932,0,2.22044604925031e-16
45222,0,2.22044604925031e-16
138542,0,2.22044604925031e-16
5940,0,2.22044604925031e-16
133455,0,2.22044604925031e-16
131570,0,2.22044604925031e-16
12106,0,2.22044604925031e-16
124698,0,2.22044604925031e-16
35128,0,2.22044604925031e-16
122658,0,1
143074,0,2.22044604925031e-16
90419,0,2.22044604925031e-16
52651,0,2.22044604925031e-16
59197,0,2.22044604925031e-16
125341,0,2.22044604925031e-16
141036,0,2.22044604925031e-16
99966,0,1
54452,0,2.22044604925031e-16
51665,0,2.22044604925031e-16
10937,0,2.22044604925031e-16
60473,0,2.22044604925031e-16
61393,0,1
127034,0,2.22044604925031e-16
67231,0,1
67977,0,2.22044604925031e-16
141877,0,1
28852,0,1
138247,0,2.22044604925031e-16
34679,0,2.22044604925031e-16
23149,0,1
26112,0,2.22044604925031e-16
45129,0,2.22044604925031e-16
7814,0,2.22044604925031e-16
87071,0,1
65002,0,2.22044604925031e-16
98764,0,2.22044604925031e-16
66492,0,2.22044604925031e-16
30847,0,2.22044604925031e-16
111515,0,2.22044604925031e-16
12850,0,2.22044604925031e-16
109526,0,2.22044604925031e-16
21671,0,2.22044604925031e-16
54086,0,2.22044604925031e-16
45883,0,2.22044604925031e-16
41348,0,2.22044604925031e-16
92955,0,2.22044604925031e-16
100974,0,2.22044604925031e-16
144339,1,1
109359,0,2.22044604925031e-16
41281,0,2.22044604925031e-16
106338,0,1
8216,0,2.22044604925031e-16
45697,0,1
110315,0,2.22044604925031e-16
128556,0,2.22044604925031e-16
92491,0,1
84987,0,2.22044604925031e-16
115212,0,2.22044604925031e-16
16954,0,2.22044604925031e-16
145891,0,2.22044604925031e-16
126853,0,2.22044604925031e-16
26366,0,2.22044604925031e-16
73748,0,2.22044604925031e-16
104644,0,1
117594,0,2.22044604925031e-16
73638,1,2.22044604925031e-16
97809,0,2.22044604925031e-16
123676,0,2.22044604925031e-16
82826,0,2.22044604925031e-16
79693,0,2.22044604925031e-16
88974,0,2.22044604925031e-16
95240,0,2.22044604925031e-16
25761,0,2.22044604925031e-16
22333,0,2.22044604925031e-16
64845,0,2.22044604925031e-16
60540,0,2.22044604925031e-16
46101,0,2.22044604925031e-16
112018,0,2.22044604925031e-16
61993,0,2.22044604925031e-16
60726,0,2.22044604925031e-16
33359,0,2.22044604925031e-16
143372,0,2.22044604925031e-16
117802,0,2.22044604925031e-16
126762,0,2.22044604925031e-16
128008,0,2.22044604925031e-16
54623,0,2.22044604925031e-16
92531,0,2.22044604925031e-16
83726,0,1
128947,0,2.22044604925031e-16
75779,0,2.22044604925031e-16
101096,1,2.22044604925031e-16
144814,0,1
17685,0,2.22044604925031e-16
33716,1,1
127344,0,2.22044604925031e-16
116219,0,2.22044604925031e-16
114861,0,2.22044604925031e-16
131268,0,2.22044604925031e-16
102708,0,2.22044604925031e-16
63397,0,2.22044604925031e-16
28995,0,2.22044604925031e-16
131072,0,2.22044604925031e-16
145713,0,2.22044604925031e-16
390,0,2.22044604925031e-16
57060,0,2.22044604925031e-16
100577,0,1
83916,0,2.22044604925031e-16
85853,0,2.22044604925031e-16
129839,0,2.22044604925031e-16
64650,0,2.22044604925031e-16
27983,0,2.22044604925031e-16
74180,0,2.22044604925031e-16
6510,0,2.22044604925031e-16
30573,0,2.22044604925031e-16
22907,0,2.22044604925031e-16
23512,0,2.22044604925031e-16
59417,0,2.22044604925031e-16
64515,0,2.22044604925031e-16
11936,0,2.22044604925031e-16
141498,0,2.22044604925031e-16
19116,0,2.22044604925031e-16
29860,0,2.22044604925031e-16
134059,0,2.22044604925031e-16
68656,0,2.22044604925031e-16
52082,0,2.22044604925031e-16
46601,0,2.22044604925031e-16
30182,0,2.22044604925031e-16
75835,0,2.22044604925031e-16
127232,0,1
66432,0,2.22044604925031e-16
104079,0,1
6720,0,2.22044604925031e-16
119955,0,2.22044604925031e-16
119270,0,2.22044604925031e-16
57142,0,2.22044604925031e-16
63141,0,2.22044604925031e-16
67725,0,2.22044604925031e-16
3605,0,2.22044604925031e-16
12184,0,2.22044604925031e-16
109946,0,2.22044604925031e-16
45468,0,2.22044604925031e-16
45679,0,2.22044604925031e-16
48232,0,2.22044604925031e-16
58665,0,2.22044604925031e-16
14496,0,2.22044604925031e-16
70597,0,2.22044604925031e-16
149524,0,2.22044604925031e-16
6749,0,1
142878,0,2.22044604925031e-16
44306,0,2.22044604925031e-16
135025,0,2.22044604925031e-16
46498,0,2.22044604925031e-16
116080,0,2.22044604925031e-16
667,0,2.22044604925031e-16
147970,0,2.22044604925031e-16
67246,0,2.22044604925031e-16
107833,0,1
60637,0,2.22044604925031e-16
106704,0,2.22044604925031e-16
96220,0,1
99386,0,2.22044604925031e-16
6321,0,2.22044604925031e-16
26717,0,2.22044604925031e-16
125143,0,2.22044604925031e-16
52992,0,2.22044604925031e-16
151616,0,2.22044604925031e-16
55059,0,2.22044604925031e-16
121927,0,2.22044604925031e-16
67490,0,2.22044604925031e-16
140096,0,2.22044604925031e-16
94117,0,2.22044604925031e-16
88449,0,1
109770,0,2.22044604925031e-16
78484,0,2.22044604925031e-16
54114,0,2.22044604925031e-16
65926,0,2.22044604925031e-16
124066,0,2.22044604925031e-16
26156,0,2.22044604925031e-16
41476,0,2.22044604925031e-16
126546,0,2.22044604925031e-16
16545,0,1
30247,0,2.22044604925031e-16
33169,0,2.22044604925031e-16
65809,0,2.22044604925031e-16
121160,0,2.22044604925031e-16
99968,0,2.22044604925031e-16
6860,0,2.22044604925031e-16
29237,0,2.22044604925031e-16
139552,0,2.22044604925031e-16
16052,0,2.22044604925031e-16
14989,0,2.22044604925031e-16
99292,0,2.22044604925031e-16
32716,0,2.22044604925031e-16
39410,0,2.22044604925031e-16
42825,0,2.22044604925031e-16
88260,0,2.22044604925031e-16
63883,0,2.22044604925031e-16
82705,0,2.22044604925031e-16
133062,0,2.22044604925031e-16
92572,0,2.22044604925031e-16
45996,0,2.22044604925031e-16
13892,0,2.22044604925031e-16
24244,0,2.22044604925031e-16
12370,0,1
106197,0,2.22044604925031e-16
24378,0,2.22044604925031e-16
70320,0,2.22044604925031e-16
112405,0,2.22044604925031e-16
3958,0,2.22044604925031e-16
108549,0,2.22044604925031e-16
12523,0,2.22044604925031e-16
36687,0,2.22044604925031e-16
35748,1,2.22044604925031e-16
47514,0,1
26333,0,2.22044604925031e-16
92916,0,2.22044604925031e-16
547,0,2.22044604925031e-16
119277,0,2.22044604925031e-16
21221,0,2.22044604925031e-16
3631,0,2.22044604925031e-16
83753,0,2.22044604925031e-16
19567,0,2.22044604925031e-16
54376,0,2.22044604925031e-16
88596,0,2.22044604925031e-16
34367,0,2.22044604925031e-16
54937,0,2.22044604925031e-16
132649,0,2.22044604925031e-16
19668,0,2.22044604925031e-16
15464,0,2.22044604925031e-16
123216,0,2.22044604925031e-16
21971,0,2.22044604925031e-16
4451,0,2.22044604925031e-16
115569,1,2.22044604925031e-16
16317,0,2.22044604925031e-16
132834,0,2.22044604925031e-16
77464,0,2.22044604925031e-16
6756,0,1
88911,0,2.22044604925031e-16
50839,0,2.22044604925031e-16
1313,0,2.22044604925031e-16
144929,0,2.22044604925031e-16
144745,0,2.22044604925031e-16
13751,0,2.22044604925031e-16
22422,1,2.22044604925031e-16
93166,0,2.22044604925031e-16
38604,0,2.22044604925031e-16
58165,0,2.22044604925031e-16
57286,0,2.22044604925031e-16
10503,0,2.22044604925031e-16
60315,0,2.22044604925031e-16
144281,0,2.22044604925031e-16
34970,0,2.22044604925031e-16
67863,0,2.22044604925031e-16
48909,0,2.22044604925031e-16
47752,0,2.22044604925031e-16
71717,0,2.22044604925031e-16
11317,0,2.22044604925031e-16
95283,0,2.22044604925031e-16
113771,0,2.22044604925031e-16
103542,0,2.22044604925031e-16
11577,0,2.22044604925031e-16
113158,0,2.22044604925031e-16
42353,0,2.22044604925031e-16
4367,0,2.22044604925031e-16
32189,0,2.22044604925031e-16
151003,0,2.22044604925031e-16
74766,0,2.22044604925031e-16
118900,0,2.22044604925031e-16
66214,0,2.22044604925031e-16
76476,0,2.22044604925031e-16
8859,0,2.22044604925031e-16
3318,0,2.22044604925031e-16
54637,0,2.22044604925031e-16
22398,0,2.22044604925031e-16
128706,0,2.22044604925031e-16
5854,0,2.22044604925031e-16
86579,0,2.22044604925031e-16
3572,0,2.22044604925031e-16
96492,0,2.22044604925031e-16
118279,0,2.22044604925031e-16
42661,0,2.22044604925031e-16
110810,0,2.22044604925031e-16
151555,0,2.22044604925031e-16
129223,0,2.22044604925031e-16
33477,0,2.22044604925031e-16
51545,0,2.22044604925031e-16
94834,0,1
59578,0,1
125311,0,2.22044604925031e-16
149796,0,2.22044604925031e-16
108908,0,2.22044604925031e-16
44957,0,2.22044604925031e-16
101005,0,2.22044604925031e-16
136304,0,2.22044604925031e-16
124961,0,2.22044604925031e-16
20369,0,2.22044604925031e-16
51669,0,2.22044604925031e-16
9010,0,2.22044604925031e-16
111889,0,2.22044604925031e-16
8132,0,2.22044604925031e-16
41350,0,2.22044604925031e-16
151130,0,2.22044604925031e-16
70986,0,2.22044604925031e-16
142970,0,2.22044604925031e-16
49437,0,2.22044604925031e-16
100567,1,1
16185,0,1
40528,0,2.22044604925031e-16
47011,0,2.22044604925031e-16
32341,0,2.22044604925031e-16
11102,0,2.22044604925031e-16
113168,1,2.22044604925031e-16
54401,0,1
99069,0,1
124924,0,2.22044604925031e-16
1605,0,2.22044604925031e-16
148130,0,2.22044604925031e-16
93133,0,2.22044604925031e-16
139659,0,2.22044604925031e-16
151218,0,2.22044604925031e-16
24604,0,2.22044604925031e-16
127329,0,2.22044604925031e-16
8097,0,2.22044604925031e-16
67732,0,2.22044604925031e-16
120753,0,2.22044604925031e-16
145928,1,2.22044604925031e-16
111719,0,2.22044604925031e-16
23795,0,2.22044604925031e-16
93904,0,2.22044604925031e-16
43377,0,1
88760,0,2.22044604925031e-16
131543,0,2.22044604925031e-16
97851,0,2.22044604925031e-16
11895,0,2.22044604925031e-16
17173,0,2.22044604925031e-16
131349,0,1
97660,0,2.22044604925031e-16
130685,0,2.22044604925031e-16
150441,0,2.22044604925031e-16
42081,0,2.22044604925031e-16
123876,0,1
48415,0,2.22044604925031e-16
135557,0,2.22044604925031e-16
50218,1,1
88484,0,2.22044604925031e-16
130284,0,1
64558,0,2.22044604925031e-16
5987,0,2.22044604925031e-16
5164,1,2.22044604925031e-16
123199,0,2.22044604925031e-16
114887,0,2.22044604925031e-16
104624,0,2.22044604925031e-16
52004,0,2.22044604925031e-16
113817,0,2.22044604925031e-16
70335,0,2.22044604925031e-16
75399,0,2.22044604925031e-16
56897,0,2.22044604925031e-16
134743,0,2.22044604925031e-16
21086,0,2.22044604925031e-16
86700,0,2.22044604925031e-16
93228,0,2.22044604925031e-16
34019,0,2.22044604925031e-16
124223,0,2.22044604925031e-16
139421,0,2.22044604925031e-16
44824,1,2.22044604925031e-16
138528,0,2.22044604925031e-16
28970,0,2.22044604925031e-16
124423,0,2.22044604925031e-16
71650,0,2.22044604925031e-16
127787,0,2.22044604925031e-16
127901,0,2.22044604925031e-16
73690,0,2.22044604925031e-16
74027,0,2.22044604925031e-16
62058,0,2.22044604925031e-16
8141,0,1
33526,0,1
92232,0,2.22044604925031e-16
33655,0,2.22044604925031e-16
75838,0,2.22044604925031e-16
134735,0,2.22044604925031e-16
130204,0,2.22044604925031e-16
46184,0,2.22044604925031e-16
91124,0,2.22044604925031e-16
58317,0,2.22044604925031e-16
3972,0,2.22044604925031e-16
14898,0,2.22044604925031e-16
64106,0,2.22044604925031e-16
90030,0,2.22044604925031e-16
144115,0,2.22044604925031e-16
145325,0,2.22044604925031e-16
107487,0,2.22044604925031e-16
146072,0,2.22044604925031e-16
131260,0,2.22044604925031e-16
56985,0,1
70786,0,2.22044604925031e-16
112625,0,2.22044604925031e-16
1748,0,2.22044604925031e-16
26099,0,2.22044604925031e-16
125022,0,2.22044604925031e-16
8033,0,2.22044604925031e-16
71407,0,2.22044604925031e-16
98689,0,2.22044604925031e-16
86032,0,1
57560,0,2.22044604925031e-16
45812,0,2.22044604925031e-16
102546,0,2.22044604925031e-16
47665,1,1
148800,0,2.22044604925031e-16
89126,0,2.22044604925031e-16
20314,0,2.22044604925031e-16
124018,0,2.22044604925031e-16
108861,0,2.22044604925031e-16
46149,1,2.22044604925031e-16
37262,1,2.22044604925031e-16
132860,0,1
18190,0,2.22044604925031e-16
115264,0,2.22044604925031e-16
122100,0,2.22044604925031e-16
53733,0,2.22044604925031e-16
3285,0,2.22044604925031e-16
93053,1,2.22044604925031e-16
35960,0,2.22044604925031e-16
23545,0,2.22044604925031e-16
52735,0,2.22044604925031e-16
1894,0,2.22044604925031e-16
13121,0,2.22044604925031e-16
37477,1,2.22044604925031e-16
45369,0,2.22044604925031e-16
132906,0,2.22044604925031e-16
123172,0,2.22044604925031e-16
65996,0,2.22044604925031e-16
117099,0,2.22044604925031e-16
38357,0,2.22044604925031e-16
145553,0,2.22044604925031e-16
84940,0,2.22044604925031e-16
19035,0,2.22044604925031e-16
63695,0,2.22044604925031e-16
137514,0,2.22044604925031e-16
92753,0,2.22044604925031e-16
46581,0,2.22044604925031e-16
84950,0,2.22044604925031e-16
143709,0,2.22044604925031e-16
132397,1,1
81008,0,2.22044604925031e-16
86013,0,2.22044604925031e-16
92899,0,2.22044604925031e-16
63438,0,2.22044604925031e-16
84349,0,2.22044604925031e-16
7668,0,2.22044604925031e-16
119527,0,2.22044604925031e-16
109757,0,2.22044604925031e-16
135093,0,1
4067,0,1
66024,0,2.22044604925031e-16
107580,0,2.22044604925031e-16
129702,0,1
22911,0,2.22044604925031e-16
6608,0,2.22044604925031e-16
86000,0,2.22044604925031e-16
71336,0,2.22044604925031e-16
30754,0,2.22044604925031e-16
146102,0,2.22044604925031e-16
30076,0,2.22044604925031e-16
21324,0,2.22044604925031e-16
42586,0,2.22044604925031e-16
105319,0,2.22044604925031e-16
57576,0,2.22044604925031e-16
6610,0,2.22044604925031e-16
79957,0,2.22044604925031e-16
24586,0,1
106293,0,2.22044604925031e-16
143262,0,2.22044604925031e-16
97910,0,2.22044604925031e-16
14092,0,2.22044604925031e-16
108400,0,2.22044604925031e-16
88876,0,2.22044604925031e-16
140346,0,2.22044604925031e-16
88471,0,2.22044604925031e-16
148818,0,2.22044604925031e-16
17438,0,2.22044604925031e-16
130601,1,1
54442,0,2.22044604925031e-16
14842,0,1
89833,0,2.22044604925031e-16
72385,0,2.22044604925031e-16
71947,0,2.22044604925031e-16
44656,0,2.22044604925031e-16
64536,0,1
75820,0,2.22044604925031e-16
32927,0,2.22044604925031e-16
12676,0,2.22044604925031e-16
68519,0,2.22044604925031e-16
48382,0,2.22044604925031e-16
95715,0,2.22044604925031e-16
79801,1,1
130192,0,2.22044604925031e-16
60041,0,2.22044604925031e-16
24966,0,2.22044604925031e-16
82225,0,2.22044604925031e-16
146081,0,2.22044604925031e-16
46817,0,2.22044604925031e-16
105879,0,2.22044604925031e-16
120978,0,2.22044604925031e-16
111895,0,2.22044604925031e-16
26741,0,2.22044604925031e-16
40530,0,2.22044604925031e-16
144367,0,2.22044604925031e-16
64864,0,2.22044604925031e-16
64514,0,2.22044604925031e-16
41931,0,2.22044604925031e-16
115788,0,2.22044604925031e-16
110791,0,1
73904,0,2.22044604925031e-16
11319,0,2.22044604925031e-16
100386,0,2.22044604925031e-16
30541,0,2.22044604925031e-16
110537,0,2.22044604925031e-16
24233,0,1
70951,0,2.22044604925031e-16
94020,0,2.22044604925031e-16
16637,0,2.22044604925031e-16
91623,0,2.22044604925031e-16
125084,0,1
150874,0,2.22044604925031e-16
104190,0,2.22044604925031e-16
64122,0,2.22044604925031e-16
107250,0,2.22044604925031e-16
129385,0,2.22044604925031e-16
42990,0,2.22044604925031e-16
63331,0,2.22044604925031e-16
140191,0,2.22044604925031e-16
64274,0,2.22044604925031e-16
65927,0,2.22044604925031e-16
76679,0,2.22044604925031e-16
97751,0,2.22044604925031e-16
142423,0,2.22044604925031e-16
92589,0,2.22044604925031e-16
78175,0,2.22044604925031e-16
10280,0,2.22044604925031e-16
32052,0,2.22044604925031e-16
3415,0,2.22044604925031e-16
9392,0,2.22044604925031e-16
119635,0,2.22044604925031e-16
141564,0,1
90537,0,2.22044604925031e-16
55372,0,2.22044604925031e-16
119793,0,2.22044604925031e-16
78870,0,2.22044604925031e-16
88313,0,2.22044604925031e-16
85153,0,2.22044604925031e-16
91248,0,2.22044604925031e-16
36758,0,2.22044604925031e-16
25623,0,2.22044604925031e-16
28328,0,2.22044604925031e-16
37930,0,2.22044604925031e-16
59717,0,2.22044604925031e-16
8454,0,2.22044604925031e-16
6256,0,2.22044604925031e-16
69875,0,2.22044604925031e-16
11517,0,1
47428,0,2.22044604925031e-16
42975,0,2.22044604925031e-16
6262,0,1
135355,0,2.22044604925031e-16
76243,1,1
47773,0,1
58318,0,2.22044604925031e-16
149011,0,2.22044604925031e-16
123183,0,2.22044604925031e-16
43287,0,2.22044604925031e-16
57658,0,2.22044604925031e-16
30604,0,2.22044604925031e-16
58188,0,2.22044604925031e-16
91094,0,2.22044604925031e-16
36099,0,2.22044604925031e-16
147150,0,2.22044604925031e-16
8308,0,2.22044604925031e-16
83503,0,2.22044604925031e-16
51727,0,2.22044604925031e-16
12480,0,2.22044604925031e-16
31620,0,2.22044604925031e-16
89148,0,2.22044604925031e-16
135638,0,2.22044604925031e-16
98405,0,2.22044604925031e-16
103843,0,2.22044604925031e-16
150196,0,2.22044604925031e-16
54911,0,2.22044604925031e-16
137087,0,2.22044604925031e-16
31461,0,2.22044604925031e-16
121988,0,2.22044604925031e-16
140958,0,2.22044604925031e-16
149929,0,2.22044604925031e-16
144847,0,2.22044604925031e-16
43168,0,1
138779,0,2.22044604925031e-16
68041,0,2.22044604925031e-16
100786,0,2.22044604925031e-16
95303,0,2.22044604925031e-16
133762,0,2.22044604925031e-16
12898,0,2.22044604925031e-16
7594,0,2.22044604925031e-16
49065,0,2.22044604925031e-16
34761,0,2.22044604925031e-16
57812,0,2.22044604925031e-16
56359,0,2.22044604925031e-16
19489,0,2.22044604925031e-16
61711,0,2.22044604925031e-16
78386,0,2.22044604925031e-16
53820,0,2.22044604925031e-16
21942,0,2.22044604925031e-16
121339,0,2.22044604925031e-16
28245,0,1
123386,0,2.22044604925031e-16
125328,0,2.22044604925031e-16
17650,0,2.22044604925031e-16
54938,0,2.22044604925031e-16
18837,0,2.22044604925031e-16
82613,0,2.22044604925031e-16
104484,0,1
126579,0,2.22044604925031e-16
119436,0,2.22044604925031e-16
2767,0,2.22044604925031e-16
78058,0,2.22044604925031e-16
28985,0,2.22044604925031e-16
124846,0,1
38798,0,2.22044604925031e-16
65251,0,2.22044604925031e-16
53477,0,2.22044604925031e-16
141623,0,2.22044604925031e-16
57384,0,1
74369,0,2.22044604925031e-16
127017,0,1
29497,0,1
68895,0,2.22044604925031e-16
65351,0,2.22044604925031e-16
109129,0,2.22044604925031e-16
142527,0,2.22044604925031e-16
14615,0,2.22044604925031e-16
132938,0,2.22044604925031e-16
35136,0,2.22044604925031e-16
76766,0,2.22044604925031e-16
143724,0,2.22044604925031e-16
78297,0,2.22044604925031e-16
32309,0,2.22044604925031e-16
75930,0,2.22044604925031e-16
39414,0,1
46642,0,2.22044604925031e-16
98314,0,2.22044604925031e-16
44531,0,2.22044604925031e-16
56677,1,2.22044604925031e-16
51766,0,2.22044604925031e-16
17842,0,2.22044604925031e-16
113426,0,2.22044604925031e-16
93962,0,2.22044604925031e-16
2608,0,2.22044604925031e-16
24838,0,2.22044604925031e-16
147239,0,2.22044604925031e-16
18909,0,2.22044604925031e-16
95870,0,2.22044604925031e-16
122738,0,2.22044604925031e-16
30998,0,2.22044604925031e-16
130596,0,2.22044604925031e-16
4357,0,2.22044604925031e-16
125072,0,2.22044604925031e-16
60199,0,2.22044604925031e-16
42018,0,2.22044604925031e-16
13913,0,2.22044604925031e-16
141635,0,2.22044604925031e-16
32375,0,2.22044604925031e-16
46399,0,2.22044604925031e-16
45363,0,2.22044604925031e-16
110028,0,2.22044604925031e-16
87013,0,2.22044604925031e-16
103070,0,2.22044604925031e-16
124730,0,2.22044604925031e-16
32158,0,2.22044604925031e-16
30844,0,2.22044604925031e-16
138881,0,2.22044604925031e-16
66798,0,2.22044604925031e-16
69059,0,2.22044604925031e-16
79812,0,2.22044604925031e-16
120548,0,2.22044604925031e-16
46978,0,2.22044604925031e-16
12996,0,2.22044604925031e-16
104981,0,2.22044604925031e-16
126361,0,2.22044604925031e-16
34317,0,2.22044604925031e-16
96100,0,2.22044604925031e-16
63772,0,2.22044604925031e-16
118963,0,2.22044604925031e-16
27830,0,2.22044604925031e-16
143876,1,2.22044604925031e-16
40849,0,2.22044604925031e-16
126928,0,2.22044604925031e-16
117582,0,2.22044604925031e-16
75621,0,2.22044604925031e-16
109388,0,2.22044604925031e-16
10471,0,1
60206,0,2.22044604925031e-16
70933,0,2.22044604925031e-16
52805,0,1
141583,0,2.22044604925031e-16
92168,0,2.22044604925031e-16
74682,0,2.22044604925031e-16
143601,0,2.22044604925031e-16
142313,0,1
43570,0,2.22044604925031e-16
140081,0,2.22044604925031e-16
120738,0,2.22044604925031e-16
98641,1,2.22044604925031e-16
93727,0,2.22044604925031e-16
23538,0,2.22044604925031e-16
93104,0,2.22044604925031e-16
99646,0,1
19480,0,2.22044604925031e-16
145533,0,2.22044604925031e-16
126143,0,2.22044604925031e-16
